,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag,beta_0,U_pareto,U_pareto_dominates_anarchy,U_dominates_anarchy
886,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.31257142857142856,0.18,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
887,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.3457142857142857,0.18,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
888,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.37885714285714284,0.18,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
889,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.412,0.18,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
890,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.4451428571428571,0.18,0.25,0.5,0.4451428571428571,0.37767142857142855,0.339770693877551,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.18,0,0,0
891,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.47828571428571426,0.18,0.25,0.5,0.47828571428571426,0.3942428571428571,0.33766848979591835,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.18,0,0,0
892,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5114285714285713,0.18,0.25,0.5,0.5114285714285713,0.4108142857142857,0.33336938775510205,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
893,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5445714285714285,0.18,0.25,0.5,0.5445714285714285,0.42738571428571426,0.32687338775510205,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
894,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5777142857142856,0.18,0.25,0.5,0.5777142857142856,0.44395714285714283,0.3181804897959184,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
895,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6108571428571428,0.18,0.25,0.5,0.6108571428571428,0.4605285714285714,0.30729069387755104,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
896,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6439999999999999,0.18,0.25,0.5,0.6439999999999999,0.47709999999999997,0.294204,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
897,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.677142857142857,0.18,0.25,0.5,0.677142857142857,0.49367142857142854,0.27892040816326535,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
898,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7102857142857142,0.18,0.25,0.5,0.7102857142857142,0.5102428571428571,0.2614399183673469,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
899,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7434285714285713,0.18,0.25,0.5,0.7434285714285713,0.5268142857142857,0.2417625306122449,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
900,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7765714285714285,0.18,0.25,0.5,0.7765714285714285,0.5433857142857142,0.21988824489795916,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
901,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8097142857142856,0.18,0.25,0.5,0.8097142857142856,0.5599571428571428,0.19581706122448977,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
902,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8428571428571427,0.18,0.25,0.5,0.8428571428571427,0.5765285714285714,0.16954897959183668,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
903,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8759999999999999,0.18,0.25,0.5,0.8759999999999999,0.5931,0.141084,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
904,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.909142857142857,0.18,0.25,0.5,0.909142857142857,0.6096714285714285,0.11042212244897964,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
905,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9422857142857142,0.18,0.25,0.5,0.9422857142857142,0.6262428571428571,0.07756334693877553,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
906,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9754285714285713,0.18,0.25,0.5,0.9754285714285713,0.6428142857142857,0.042507673469387774,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
907,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0085714285714285,0.18,0.25,0.5,1.0085714285714285,0.6593857142857142,0.005255102040816362,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18,0,0,0
908,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0417142857142856,0.18,0.3037257065863876,0.5537257065863876,1.0417142857142856,0.6715167795254521,2.2148978263691887e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.18426587254151036,0,0,0
909,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0748571428571427,0.18,0.30933885828925867,0.5593388582892587,1.0748571428571427,0.678896278419358,2.237350433254015e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.20618242627862532,0,0,0
910,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1079999999999999,0.18,0.31486852642483687,0.5648685264248369,1.1079999999999999,0.6851867316510347,2.2594691058142047e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.22826594715032605,0,0,0
911,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.141142857142857,0.18,0.3203183286867473,0.5703183286867473,1.141142857142857,0.6903719020530448,2.2812683146966606e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.25050919976936237,0,0,0
912,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1742857142857142,0.18,0.32569162879687635,0.5756916287968763,1.1742857142857142,0.694436246180685,2.302761515027285e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.27290545669196137,0,0,0
913,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2074285714285713,0.18,0.3309915607871317,0.5809915607871317,1.2074285714285713,0.6973648662742366,2.323961242889361e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.2954484498543078,0,0,0
914,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2405714285714284,0.18,0.33622105037548405,0.5862210503754841,1.2405714285714284,0.6991434667533977,2.344879201365835e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.31813232782046025,0,0,0
915,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2737142857142856,0.18,0.3413828338503054,0.5913828338503053,1.2737142857142856,0.6997583147084875,2.3655263351463063e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.34095161801367474,0,0,0
916,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3068571428571427,0.18,0.34647947480905744,0.5964794748090574,1.3068571428571427,0.6991962039283515,2.385912899138809e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.3639011932390278,0,0,0
917,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3399999999999999,0.18,0.3515133790419798,0.6015133790419798,1.3399999999999999,0.6974444220680176,2.4060485160903866e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.3869762419160402,0,0,0
918,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.373142857142857,0.18,0.35648680780601283,0.6064868078060128,1.373142857142857,0.6944907206122872,2.4259422312100654e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4101722415308313,0,0,0
919,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4062857142857141,0.18,0.3614018896967713,0.6114018896967712,1.4062857142857141,0.6903232873363753,2.4456025586871988e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4334849348921715,0,0,0
920,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4394285714285713,0.18,0.3662606312954047,0.6162606312954046,1.4394285714285713,0.6849307210028608,2.4650375249901657e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4569103088377618,0,0,0
921,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4725714285714284,0.18,0.37106492674140745,0.6210649267414075,1.4725714285714284,0.6783020080667337,2.484254707280087e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.48044457508861343,0,0,0
922,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5057142857142856,0.18,0.37581656636091043,0.6258165663609104,1.5057142857142856,0.6704265011881628,2.503261265385248e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5040841529924647,0,0,0
923,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5388571428571427,0.18,0.38051724446191904,0.630517244461919,1.5388571428571427,0.6612938993765183,2.5220639778833487e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5278256539333046,0,0,0
924,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5719999999999998,0.18,0.3851685663927419,0.6351685663927419,1.5719999999999998,0.6508942296097868,2.540669265638229e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.551665867214516,0,0,0
925,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.605142857142857,0.18,0.3897720549469832,0.6397720549469832,1.605142857142857,0.6392178297913502,2.5590832197774915e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5756017472488906,0,0,0
926,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6382857142857141,0.18,0.39432915618754744,0.6443291561875475,1.6382857142857141,0.6262553329215569,2.5773116245630945e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5996304019106192,0,0,0
927,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6714285714285713,0.18,0.3988412447527978,0.6488412447527978,1.6714285714285713,0.6119976523749685,2.5953599791517235e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6237490819229756,0,0,0
928,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7045714285714284,0.18,0.40330962870005804,0.653309628700058,1.7045714285714284,0.5964359681859199,2.6132335149142705e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6479551711713123,0,0,0
929,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7377142857142855,0.18,0.40773555393482697,0.657735553934827,1.7377142857142855,0.5795617142553001,2.630937215641893e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6722461778446316,0,0,0
930,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7708571428571427,0.18,0.41212020826821033,0.6621202082682103,1.7708571428571427,0.5613665664004859,2.6484758333111813e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.696619726320722,0,0,0
931,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8039999999999998,0.18,0.41646472514001515,0.6664647251400151,1.8039999999999998,0.5418424311783018,2.6658539007407e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7210735497199695,0,0,0
932,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.837142857142857,0.18,0.4207701870405738,0.6707701870405738,1.837142857142857,0.5209814354178708,2.68307574802229e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7456054830617094,0,0,0
933,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.870285714285714,0.18,0.4250376286605697,0.6750376286605697,1.870285714285714,0.4987759164064207,2.700145514511476e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7702134569645747,0,0,0
934,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9034285714285712,0.18,0.42926803979483147,0.6792680397948314,1.9034285714285712,0.4752184126765845,2.7170671597076534e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7948954918389083,0,0,0
935,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9365714285714284,0.18,0.4334623680231844,0.6834623680231844,1.9365714285714284,0.4503016553486151,2.7338444721358712e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8196496925250596,0,0,0
936,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9697142857142855,0.18,0.43762152118892866,0.6876215211889287,1.9697142857142855,0.4240185599852623,2.7504810846679106e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8444742433364282,0,0,0
937,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0028571428571427,0.18,0.44174636969330994,0.6917463696933099,2.0028571428571427,0.39636221892092915,2.7669804787411323e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8693674034705228,0,0,0
938,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.036,0.18,0.44583774862240677,0.6958377486224068,2.036,0.367325894030179,2.783345994572528e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8943275027551865,0,0,0
939,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.069142857142857,0.18,0.4498964597211582,0.6998964597211582,2.069142857142857,0.336903009903762,2.799580839152327e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9193529377005405,0,0,0
940,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1022857142857143,0.18,0.45392327322774745,0.7039232732277474,2.1022857142857143,0.3050871474030945,2.815688093349422e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9444421678302194,0,0,0
941,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1354285714285712,0.18,0.45791892958022823,0.7079189295802282,2.1354285714285712,0.2718720375666339,2.8316707185727097e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9695937122681147,0,0,0
942,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1685714285714286,0.18,0.4618841410061049,0.711884141006105,2.1685714285714286,0.23725155584381752,2.8475315638765153e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9948061465592187,0,0,0
943,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2017142857142855,0.18,0.46581959300452946,0.7158195930045295,2.2017142857142855,0.2012197166342764,2.86327337151171e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0200780997052263,0,0,0
944,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.234857142857143,0.18,0.469725945729851,0.719725945729851,2.234857142857143,0.16377066811183938,2.8788987829209134e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0454082513974408,0,0,0
945,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2680000000000002,0.18,0.4736038352844256,0.7236038352844256,2.2680000000000002,0.12489868731453324,2.894410340736897e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0707953294311487,0,0,0
946,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.301142857142857,0.18,0.4774538749278562,0.7274538749278562,2.301142857142857,0.08459817548323056,2.909810499218679e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0962381072871445,0,0,0
947,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.334285714285714,0.18,0.4812766562091707,0.7312766562091707,2.334285714285714,0.042863653633006704,2.9251016244735695e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1217354018673724,0,0,0
948,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3674285714285714,0.18,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
949,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.400571428571429,0.18,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
950,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4337142857142857,0.18,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
951,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4668571428571426,0.18,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
952,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.18,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
953,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.195,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
954,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2284057971014493,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
955,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.26181159420289857,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
956,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2952173913043479,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
957,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.32862318840579713,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
958,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.3620289855072464,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
959,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.3954347826086957,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
960,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.428840579710145,0.195,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
961,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.46224637681159425,0.195,0.25,0.5,0.46224637681159425,0.3805981884057972,0.34720256248687253,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.195,0,0,0
962,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.49565217391304356,0.195,0.25,0.5,0.49565217391304356,0.3973010869565218,0.3449343572778828,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.195,0,0,0
963,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5290579710144928,0.195,0.25,0.5,0.5290579710144928,0.4140039855072464,0.34043425750892664,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
964,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5624637681159421,0.195,0.25,0.5,0.5624637681159421,0.4307068840579711,0.3337022631800042,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
965,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5958695652173913,0.195,0.25,0.5,0.5958695652173913,0.4474097826086957,0.3247383742911153,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
966,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6292753623188407,0.195,0.25,0.5,0.6292753623188407,0.4641126811594204,0.31354259084226,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
967,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6626811594202899,0.195,0.25,0.5,0.6626811594202899,0.480815579710145,0.30011491283343833,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
968,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6960869565217391,0.195,0.25,0.5,0.6960869565217391,0.4975184782608696,0.28445534026465036,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
969,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7294927536231886,0.195,0.25,0.5,0.7294927536231886,0.5142213768115943,0.2665638731358958,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
970,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7628985507246377,0.195,0.25,0.5,0.7628985507246377,0.5309242753623189,0.246440511447175,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
971,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7963043478260872,0.195,0.25,0.5,0.7963043478260872,0.5476271739130436,0.22408525519848765,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
972,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8297101449275364,0.195,0.25,0.5,0.8297101449275364,0.5643300724637682,0.19949810438983406,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
973,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8631159420289856,0.195,0.25,0.5,0.8631159420289856,0.5810329710144928,0.17267905902121405,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
974,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.896521739130435,0.195,0.25,0.5,0.896521739130435,0.5977358695652175,0.14362811909262752,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
975,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9299275362318842,0.195,0.25,0.5,0.9299275362318842,0.6144387681159421,0.11234528460407478,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
976,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9633333333333334,0.195,0.25,0.5,0.9633333333333334,0.6311416666666667,0.07883055555555563,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
977,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9967391304347828,0.195,0.25,0.5,0.9967391304347828,0.6478445652173914,0.04308393194706983,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
978,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.030144927536232,0.195,0.25,0.5,1.030144927536232,0.664547463768116,0.005105413778617951,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.195,0,0,0
979,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0635507246376814,0.195,0.30743354868923084,0.5574335486892308,1.0635507246376814,0.6765003739521583,2.2297291946138387e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.19868662725921965,0,0,0
980,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0969565217391306,0.195,0.31303504002485755,0.5630350400248576,1.0969565217391306,0.6832126991487683,2.252135160141222e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.22088944168941546,0,0,0
981,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1303623188405798,0.195,0.3185541981955701,0.5685541981955702,1.1303623188405798,0.6888075510104799,2.2742117926632943e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.24325692244943947,0,0,0
982,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1637681159420292,0.195,0.323994550389594,0.573994550389594,1.1637681159420292,0.6932687848996357,2.295973201560386e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.26578201516284117,0,0,0
983,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1971739130434784,0.195,0.3293593789207968,0.5793593789207968,1.1971739130434784,0.69658093819657,2.317432515663853e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.2884581552018847,0,0,0
984,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2305797101449278,0.195,0.3346517443882184,0.5846517443882184,1.2305797101449278,0.6987291835887217,2.3386019774029876e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.311279221368491,0,0,0
985,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.263985507246377,0.195,0.33987450609327785,0.5898745060932779,1.263985507246377,0.6996992867198335,2.3594930244064116e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.33423949505982126,0,0,0
